cvr,afsat_biogas,afsat_other,year
64508415,0.0,780.0,2020
64513753,0.0,117080.94999999998,2020
64549154,0.0,1120.75,2020
64564153,0.0,4932.15,2020
64598651,0.0,7954.43,2020
64769952,0.0,129.87,2020
64840452,0.0,1156.57,2020
64879952,0.0,3224.56,2020
64882228,0.0,1319.85,2020
64950959,0.0,572.71,2020
64970259,0.0,3873.02,2020
64984756,0.0,331.89,2020
64994719,0.0,485.98,2020
65021412,7672.53,0.0,2020
65100754,0.0,374.0,2020
65122219,0.0,297.19,2020
65152711,0.0,1136.0,2020
65181711,827.77,1977.0,2020
65190028,24792.59,0.0,2020
65227711,0.0,668.07,2020
65254115,0.0,2370.31,2020
65304759,0.0,12265.080000000002,2020
65316854,0.0,12710.04,2020
65323354,6521.17,8047.45,2020
65328313,0.0,15889.03,2020
65348918,0.0,1381.25,2020
65370859,0.0,6147.0,2020
65409852,0.0,10289.65,2020
65433168,0.0,173.83,2020
65470659,0.0,17740.239999999998,2020
65561751,0.0,442.81,2020
65583658,0.0,166.92,2020
65591510,0.0,4268.7,2020
65614111,0.0,90.0,2020
65618516,0.0,2175.07,2020
65750716,0.0,21057.0,2020
65786710,0.0,2465.1000000000004,2020
65786915,0.0,1597.0,2020
65805618,0.0,1420.54,2020
65849216,0.0,12048.59,2020
65868911,5520.0,34491.27,2020
65918412,5078.33,0.0,2020
65962519,0.0,6884.9,2020
65973510,0.0,4148.41,2020
66034828,0.0,9245.2,2020
66035956,0.0,13326.36,2020
66038319,7332.0,169674.44999999998,2020
66038610,0.0,8863.91,2020
66126951,0.0,336.6,2020
66137112,0.0,419.39,2020
66225259,0.0,2208.52,2020
66714918,0.0,963.05,2020
66770613,11279.259999999998,26608.25,2020
66795551,0.0,2775.0,2020
66798151,0.0,634.29,2020
67218817,0.0,6211.09,2020
67253450,0.0,10497.64,2020
67293754,0.0,9415.31,2020
67317157,5908.0,721.73,2020
67351452,0.0,387.91,2020
67524551,2102.87,0.0,2020
67538668,0.0,463.0,2020
67576454,2269.36,30297.42,2020
67607112,20979.18,5864.82,2020
67613651,0.0,6753.33,2020
67669258,0.0,4231.99,2020
67729919,0.0,1272.1,2020
67823214,0.0,55.0,2020
67879910,0.0,1240.6,2020
67922913,0.0,697.28,2020
67937856,0.0,647.73,2020
67968417,0.0,712.06,2020
67976916,0.0,15774.939999999999,2020
67996712,1100.65,0.0,2020
68002311,0.0,11490.8,2020
68007313,0.0,7264.01,2020
68013011,13209.49,0.0,2020
68031168,0.0,722.01,2020
68075653,27115.410000000003,30055.54,2020
68091055,44734.32,16018.880000000001,2020
68131316,0.0,3253.0,2020
68139317,0.0,8398.0,2020
68165717,0.0,262.53000000000003,2020
68206553,3961.0,4931.98,2020
68234328,0.0,12202.35,2020
68237718,2400.0,91667.36,2020
68246717,0.0,609.8399999999999,2020
68317428,1195.76,0.0,2020
68327628,64565.07,0.0,2020
68332354,14954.9,2316.96,2020
68338816,23087.58,19385.42,2020
68383668,0.0,16171.1,2020
68417511,0.0,13630.55,2020
68518512,0.0,1495.71,2020
68565715,0.0,3822.64,2020
68585112,0.0,704.58,2020
68675510,0.0,1258.15,2020
68750016,0.0,2474.71,2020
68762928,0.0,555.41,2020
68775019,0.0,504.36,2020
68781515,0.0,2227.94,2020
68794811,8669.0,0.0,2020
68805317,0.0,377.0,2020
68820456,2905.9,1485.77,2020
68824117,0.0,7686.150000000001,2020
68840015,0.0,11609.98,2020
68843618,0.0,3158.26,2020
68869714,0.0,36621.69,2020
68883857,0.0,22400.04,2020
68884519,0.0,16620.9,2020
68931010,0.0,537.33,2020
68949815,791.33,0.0,2020
68955068,0.0,3333.82,2020
68990513,16111.75,4526.08,2020
68992559,5787.77,2116.68,2020
68995213,0.0,805.46,2020
69011268,15312.55,0.0,2020
69028012,0.0,15393.14,2020
69044468,0.0,30740.690000000002,2020
69050654,5345.75,0.0,2020
69065457,4556.97,0.0,2020
69067557,6224.93,0.0,2020
69069053,6322.33,4514.29,2020
69076556,0.0,8986.18,2020
69107613,20449.65,20767.83,2020
69206611,0.0,45563.619999999995,2020
69210414,13195.75,10751.64,2020
69210813,0.0,4024.68,2020
69217818,49383.35,33365.47,2020
69218415,0.0,8182.0,2020
69230814,0.0,30986.0,2020
69271812,0.0,346.86,2020
69275915,0.0,668.6699999999998,2020
69278019,0.0,177.03,2020
69304818,0.0,9790.49,2020
69307310,863.75,2488.61,2020
69405916,0.0,6221.610000000001,2020
69407528,10485.8,0.0,2020
69414915,0.0,1827.36,2020
69438253,0.0,8095.26,2020
69442013,0.0,1074.87,2020
69499716,0.0,559.75,2020
69501915,10024.95,11619.42,2020
69507018,0.0,821.93,2020
69532918,0.0,6957.1,2020
69540112,0.0,3832.03,2020
69550819,9099.949999999999,6916.32,2020
69630928,0.0,1292.12,2020
69631614,0.0,2727.09,2020
69638619,0.0,257.05,2020
69655114,0.0,554.0,2020
69687814,0.0,2348.0,2020
69712150,32192.24,0.0,2020
69712568,0.0,9041.78,2020
69728510,0.0,1750.0,2020
69750613,0.0,7050.2,2020
69866719,0.0,30640.58,2020
69874517,0.0,2455.0,2020
69898912,0.0,9573.0,2020
69931219,0.0,20074.309999999998,2020
70080613,0.0,104.0,2020
70086115,0.0,2218.11,2020
70092050,0.0,1679.32,2020
70123428,29101.0,62199.450000000004,2020
70126028,0.0,1432.05,2020
70130912,0.0,16670.5,2020
70200317,4552.05,1881.06,2020
70208512,0.0,15470.59,2020
70223317,0.0,779.12,2020
70452359,0.0,2007.33,2020
70623552,0.0,6032.85,2020
71055957,0.0,363.16,2020
71299457,0.0,1340.85,2020
71303152,0.0,2895.9,2020
71322351,0.0,991.67,2020
71388557,0.0,41300.96,2020
71458210,0.0,1126.86,2020
71467015,0.0,538.88,2020
71520757,0.0,6739.87,2020
71561917,13006.0,3422.0,2020
71590518,0.0,3300.49,2020
71636828,0.0,5280.17,2020
71645428,8963.0,0.0,2020
71677117,0.0,7963.98,2020
71686728,0.0,3413.0,2020
71694119,0.0,1823.6,2020
71704017,0.0,52700.23000000001,2020
71720713,0.0,253.67,2020
71734811,0.0,868.72,2020
71807711,0.0,5061.0,2020
71844218,0.0,319.5,2020
71859517,0.0,16476.66,2020
71862011,0.0,2650.6099999999997,2020
71864219,0.0,1224.0,2020
71875911,0.0,2416.42,2020
71887510,0.0,37120.47,2020
71912051,0.0,875.96,2020
71917711,0.0,14007.72,2020
71981010,0.0,6093.75,2020
71984214,37448.69,11771.08,2020
72002628,0.0,12716.9,2020
72048652,6394.0,2870.0,2020
72056310,0.0,25482.600000000002,2020
72069811,0.0,13309.75,2020
72099214,0.0,2980.21,2020
72120914,0.0,1813.38,2020
72124928,0.0,111.4,2020
72139151,0.0,9756.179999999998,2020
72139712,21130.42,3654.1699999999996,2020
72170016,9221.67,0.0,2020
72191110,511.35,0.0,2020
72216814,0.0,87408.29,2020
72241819,0.0,88.0,2020
72250117,0.0,2539.72,2020
72294416,0.0,10477.31,2020
72357914,0.0,17257.52,2020
72366018,1124.0,0.0,2020
72366611,0.0,27366.79,2020
72375815,0.0,253.83,2020
72383710,0.0,499.87,2020
72414519,22624.72,1850.42,2020
72425014,0.0,2976.25,2020
72426428,0.0,2426.5000000000005,2020
72441710,0.0,230.0,2020
72445112,0.0,1430.63,2020
72464419,0.0,5376.47,2020
72475119,0.0,1475.2800000000002,2020
72487214,0.0,344032.23000000004,2020
72489314,0.0,3676.96,2020
72521528,0.0,1515.8200000000002,2020
72537912,1270.54,344.27,2020
72558510,0.0,6762.110000000001,2020
72561910,0.0,15000.0,2020
72597214,0.0,1449.81,2020
72618912,0.0,2984.03,2020
72665511,0.0,9928.119999999999,2020
72684028,0.0,4770.0,2020
72694716,0.0,1296.25,2020
72708717,0.0,1443.0,2020
72718917,0.0,9044.710000000001,2020
72741013,0.0,571.99,2020
72760913,0.0,1984.8100000000002,2020
72826418,0.0,4946.39,2020
72845412,0.0,3115.05,2020
72868218,1750.0,0.0,2020
72899652,0.0,4105.78,2020
72944968,0.0,840.0,2020
72945158,0.0,5104.66,2020
72979419,0.0,12308.66,2020
72984455,0.0,1306.9,2020
72988450,0.0,3395.55,2020
72988957,0.0,4293.93,2020
73022819,0.0,13148.72,2020
73288312,0.0,967.6,2020
73304113,874.3,0.0,2020
73374456,0.0,7277.18,2020
73412552,0.0,5721.16,2020
73717558,0.0,3650.0,2020
73760615,2900.59,2323.13,2020
73798817,1287.87,0.0,2020
73819512,0.0,1202.87,2020
73839513,0.0,6640.68,2020
73898218,0.0,2600.0,2020
73899818,23017.19,91267.27,2020
73905710,0.0,2156.0,2020
73951119,0.0,3310.2,2020
73952719,0.0,92.0,2020
74025110,0.0,10991.19,2020
74099114,0.0,13096.39,2020
74143318,0.0,16397.0,2020
74161618,23105.0,0.0,2020
74168213,0.0,12342.510000000002,2020
74183913,36331.240000000005,10415.0,2020
74189415,1263.31,0.0,2020
74198228,0.0,4738.44,2020
74249515,24956.45,7149.0,2020
74250610,0.0,480.37,2020
74255817,0.0,1099.89,2020
74258018,0.0,18881.93,2020
74290310,3300.0,0.0,2020
74301916,10049.349999999999,5951.0,2020
74304451,0.0,2864.9500000000003,2020
74318614,8084.6,0.0,2020
74329616,0.0,1126.63,2020
74342868,0.0,418.0,2020
74370012,0.0,8752.28,2020
74392318,0.0,19823.949999999997,2020
74449212,0.0,350.0,2020
74476716,0.0,5015.04,2020
74502628,0.0,3455.97,2020
74558712,0.0,829.0,2020
74563457,0.0,5862.17,2020
74568718,14219.29,4537.9,2020
74618219,0.0,2502.99,2020
74639313,0.0,1098.06,2020
74654312,0.0,8672.04,2020
74660215,0.0,2597.34,2020
74703518,0.0,11149.720000000001,2020
74707017,0.0,14850.09,2020
74731317,0.0,30382.02,2020
74734812,0.0,7205.2300000000005,2020
74736912,0.0,23752.79,2020
74762913,0.0,12656.55,2020
74776817,0.0,20207.0,2020
74799116,0.0,3300.05,2020
74834116,0.0,315.57,2020
74886418,0.0,2640.0,2020
74972616,0.0,25406.0,2020
74975615,0.0,1558.95,2020
74983219,0.0,8475.31,2020
74997910,0.0,318.3,2020
75078013,0.0,5991.92,2020
75148917,413.0,0.0,2020
75203217,3510.75,0.0,2020
75229917,0.0,5138.42,2020
75243316,5963.54,48497.43,2020
75252013,0.0,54258.05,2020
75273215,12395.79,10358.84,2020
75280955,0.0,2577.44,2020
75293356,0.0,874.0,2020
75314817,0.0,5123.0,2020
75324758,0.0,366.9,2020
75357516,0.0,3165.06,2020
75367910,0.0,26109.809999999998,2020
75394756,0.0,4261.8,2020
75408218,11850.0,70554.68,2020
75413718,0.0,15845.81,2020
75415354,0.0,1867.94,2020
75438915,0.0,525.0,2020
75467753,0.0,16895.59,2020
75519451,0.0,64.48,2020
75524455,0.0,606.0,2020
75539312,11604.310000000001,6576.44,2020
75562616,11348.0,31016.42,2020
75574851,28697.0,8403.310000000001,2020
75599315,2655.96,459.78,2020
75646518,0.0,90216.14,2020
75655614,0.0,21737.2,2020
75656513,0.0,5023.86,2020
75694016,0.0,9.83,2020
75727917,3501.5,2489.8599999999997,2020
75789858,0.0,1225.1399999999999,2020
75825811,16428.44,15923.84,2020
75826311,0.0,643.73,2020
75840713,0.0,102.6,2020
75870817,0.0,2814.57,2020
75890753,0.0,79.0,2020
75930518,0.0,1815.41,2020
75931417,0.0,1335.55,2020
75970811,0.0,8460.0,2020
75979614,0.0,587.52,2020
76017328,0.0,1136.96,2020
76017468,0.0,1902.1,2020
76017913,0.0,27026.25,2020
76020515,0.0,306.05,2020
76021317,0.0,10598.77,2020
76070016,0.0,1109.42,2020
76090912,0.0,966.27,2020
76093911,0.0,12847.1,2020
76098115,0.0,5999.1,2020
76139628,3957.33,28831.89,2020
76193452,0.0,110.67,2020
76213410,520.0,0.0,2020
76219214,0.0,702.0,2020
76226415,0.0,5998.290000000001,2020
76235228,0.0,1408.56,2020
76271615,2588.55,2291.64,2020
76279314,0.0,16396.92,2020
76300615,0.0,16888.75,2020
76301018,0.0,2550.3,2020
76367116,0.0,572.89,2020
76416710,0.0,531.46,2020
76420718,0.0,20608.760000000002,2020
76420912,0.0,1541.4,2020
76421412,0.0,1654.1399999999999,2020
76426317,0.0,3803.58,2020
76439117,0.0,13970.57,2020
76439419,0.0,8622.0,2020
76451613,499.98,2049.93,2020
76467528,0.0,21173.33,2020
76471754,0.0,1139.0,2020
76475652,16225.55,0.0,2020
76521859,0.0,450.25,2020
76542228,0.0,6551.0,2020
76544719,0.0,12070.15,2020
76585113,0.0,2629.96,2020
76620628,0.0,815.59,2020
76650519,0.0,19133.5,2020
76683913,0.0,100.0,2020
76705453,0.0,2267.9,2020
76721815,0.0,1804.4299999999998,2020
76733813,0.0,42896.36,2020
76757917,0.0,3755.0,2020
76772711,30695.010000000002,12435.39,2020
76859019,0.0,23651.0,2020
76889112,0.0,21161.99,2020
76891028,0.0,13316.0,2020
76894914,56286.19,20377.0,2020
76901414,0.0,10303.49,2020
76997411,0.0,7931.3099999999995,2020
77000828,1071.0,0.0,2020
77011714,0.0,2100.8,2020
77027211,0.0,33609.83,2020
77052917,0.0,3236.71,2020
77067728,0.0,7783.17,2020
77082328,3160.18,0.0,2020
77083111,0.0,539.84,2020
77096914,0.0,1200.0,2020
77099328,10626.43,41659.17,2020
77129715,1311.1,18212.8,2020
77146210,0.0,493.87,2020
77199128,0.0,97.65,2020
77234012,0.0,9984.57,2020
77267514,0.0,16023.52,2020
77309616,0.0,46342.42,2020
77329412,0.0,523.0,2020
77330119,0.0,525.15,2020
77391428,0.0,1723.69,2020
77424318,0.0,16366.03,2020
77468218,0.0,2977.98,2020
77497315,45091.380000000005,23507.35,2020
77499911,0.0,3206.37,2020
77503811,0.0,15328.0,2020
77554815,0.0,7035.6,2020
77595317,0.0,5689.86,2020
77633715,0.0,1199.63,2020
77636811,0.0,2000.0,2020
77641912,4457.61,4000.0,2020
77674314,0.0,3176.48,2020
77691014,0.0,5441.799999999999,2020
77691650,0.0,1346.81,2020
77704558,0.0,950.0,2020
77752056,585.0,0.0,2020
77760717,47295.0,9276.89,2020
77762116,0.0,1012.44,2020
77807918,0.0,414.71,2020
77838112,0.0,925.68,2020
77878513,0.0,16089.68,2020
77881328,0.0,7954.95,2020
77902414,0.0,22229.78,2020
77990917,0.0,14202.48,2020
78000619,0.0,539.91,2020
78002115,0.0,5482.73,2020
78002514,0.0,12107.48,2020
78014717,0.0,625.6700000000001,2020
78016159,0.0,2061.66,2020
78054328,0.0,286.55,2020
78086718,7963.4,4760.39,2020
78088214,5360.14,22467.170000000002,2020
78092610,0.0,5042.57,2020
78093315,0.0,2245.81,2020
78102411,0.0,8354.94,2020
78129816,0.0,754.79,2020
78140828,0.0,1488.78,2020
78141816,0.0,60671.56,2020
78148012,0.0,2931.0,2020
78158212,44683.78,20806.760000000002,2020
78160713,0.0,576.69,2020
78183853,0.0,11145.25,2020
78185619,21730.0,0.0,2020
78187816,0.0,9009.49,2020
78204656,0.0,369.86,2020
78230312,0.0,1177.56,2020
78231815,12099.0,0.0,2020
78290412,38696.44,25478.4,2020
78329718,0.0,4140.0,2020
78346612,0.0,895.01,2020
78346914,0.0,6047.280000000001,2020
78355018,17907.73,10758.54,2020
78394218,0.0,7918.31,2020
78456728,0.0,41756.0,2020
78505214,0.0,2976.23,2020
78506318,0.0,417.48,2020
78543728,33062.28,4255.0,2020
78581751,0.0,1168.19,2020
78641711,3408.06,17543.65,2020
78723211,0.0,5756.0,2020
78774711,0.0,2470.87,2020
78780010,0.0,629.73,2020
78795913,0.0,1679.72,2020
78857919,0.0,3216.99,2020
78866810,0.0,3081.37,2020
78954213,0.0,7558.69,2020
78974710,0.0,2167.5,2020
78978619,294.54,0.0,2020
79062715,0.0,73223.2,2020
79086916,0.0,10700.0,2020
79111511,22854.43,7180.85,2020
79113115,0.0,1462.3700000000001,2020
79132810,0.0,4050.6000000000004,2020
79154814,0.0,125.14,2020
79201928,0.0,133.69,2020
79242314,24730.0,0.0,2020
79289728,0.0,2051.17,2020
79328014,8910.18,16592.2,2020
79353817,0.0,12527.91,2020
79390828,0.0,48444.90000000001,2020
79407410,0.0,15369.35,2020
79412155,0.0,3950.05,2020
79430218,29095.63,2381.08,2020
79538310,0.0,76043.09,2020
79547557,1853.6,5918.8,2020
79614068,0.0,5056.2,2020
79720852,2238.0,2376.56,2020
79747351,0.0,1400.49,2020
79771856,0.0,1201.29,2020
79956651,0.0,696.33,2020
79992852,0.0,5924.52,2020
80002556,0.0,363.66,2020
80126514,15495.31,12444.75,2020
80212658,0.0,3356.68,2020
80251815,0.0,6686.0,2020
80301650,0.0,664.0,2020
80308256,0.0,1524.0,2020
80326610,0.0,15184.640000000001,2020
80330758,0.0,62234.619999999995,2020
80390513,0.0,331.07,2020
80411057,0.0,11386.22,2020
80450117,0.0,14989.660000000002,2020
80482515,0.0,898.5699999999999,2020
80520417,0.0,536.34,2020
80523017,32986.8,168854.77,2020
80557728,0.0,13289.53,2020
80583214,0.0,260.0,2020
80591519,0.0,1741.01,2020
80599668,264.64,0.0,2020
80699719,0.0,1164.0,2020
80807619,0.0,1307.15,2020
80835418,0.0,8887.67,2020
80862814,0.0,2015.74,2020
80929250,1008.42,0.0,2020
80970951,4328.51,33281.84,2020
81010250,0.0,2502.81,2020
81014868,0.0,444.09,2020
81079757,0.0,2720.0,2020
81087016,0.0,779.0,2020
81088756,0.0,2783.0,2020
81149550,0.0,2944.24,2020
81188114,0.0,1808.36,2020
81189714,0.0,312.39,2020
81191719,0.0,9171.35,2020
81223319,0.0,1485.2399999999998,2020
81226652,0.0,2737.33,2020
81255911,0.0,391.0,2020
81317356,0.0,246.85,2020
81338019,0.0,468.27,2020
81393214,0.0,86.08,2020
81507414,0.0,941.0,2020
81586055,25416.0,5826.05,2020
81601518,1014.0,1722.0,2020
81936110,0.0,4989.0,2020
81952213,0.0,2246.48,2020
82005714,0.0,10691.179999999998,2020
82033750,0.0,2067.4300000000003,2020
82037314,29709.43,35594.53,2020
82117717,3677.0,13973.0,2020
82122214,0.0,114.44,2020
82126511,0.0,3210.75,2020
82146857,0.0,911.64,2020
82166416,0.0,741.47,2020
82206914,0.0,1260.0,2020
82230610,0.0,7840.0,2020
82238654,0.0,1953.0,2020
82254811,0.0,8478.03,2020
82260714,938.36,3593.5,2020
82270612,2808.23,4188.0,2020
82278451,7318.5,9185.26,2020
82282718,0.0,8479.210000000001,2020
82291350,0.0,6840.0,2020
82356258,252.2,0.0,2020
82369155,9278.0,1140.0,2020
82369368,0.0,205.0,2020
82378359,0.0,12291.25,2020
82392718,0.0,894.7,2020
82408428,0.0,4586.45,2020
82461418,2469.08,0.0,2020
82464468,748.36,0.0,2020
82479317,0.0,54171.57000000001,2020
82495010,0.0,131.08,2020
82586458,0.0,841.26,2020
82587756,0.0,8128.0,2020
82594655,0.0,5150.0,2020
82609717,0.0,341.06,2020
82610014,0.0,712.58,2020
82622454,0.0,920.38,2020
82631119,0.0,1943.78,2020
82656510,15775.01,49151.32,2020
82661751,0.0,8760.0,2020
82663851,0.0,418.16,2020
82731016,0.0,1348.0,2020
82754113,13550.0,309.33,2020
82769110,0.0,193.0,2020
82787828,1241.89,0.0,2020
82832114,0.0,23405.86,2020
82872914,0.0,20148.73,2020
82882316,0.0,401.54,2020
82900713,0.0,1805.0,2020
82934219,0.0,740.29,2020
82944028,0.0,5385.93,2020
82995811,0.0,1499.58,2020
83205717,10919.31,10683.760000000002,2020
83259213,0.0,4890.68,2020
83347813,0.0,1166.39,2020
83401028,0.0,6461.0,2020
83443316,0.0,3007.59,2020
83505117,105481.43000000001,6394.82,2020
83514116,0.0,518.01,2020
83662816,0.0,460.25,2020
83691417,0.0,2158.33,2020
83756314,13728.34,0.0,2020
83762314,0.0,821.91,2020
83770856,0.0,6350.4,2020
83811528,0.0,675.0,2020
83919256,0.0,494.29,2020
83938668,0.0,725.24,2020
83957611,0.0,28061.37,2020
84002615,0.0,1484.09,2020
84024651,0.0,8334.48,2020
84026417,0.0,58469.0,2020
84036919,0.0,363.79,2020
84059110,0.0,15271.15,2020
84064858,0.0,622.09,2020
84107328,0.0,2288.0,2020
84161853,0.0,2326.95,2020
84179310,0.0,13384.0,2020
84180610,0.0,6565.4,2020
84202614,0.0,9421.0,2020
84249610,0.0,45.6,2020
84311219,3893.0,0.0,2020
84327913,16081.0,0.0,2020
84329819,0.0,1403.7,2020
84379611,0.0,9344.29,2020
84387215,0.0,4375.0,2020
84444510,0.0,865.8,2020
84466417,0.0,86.4,2020
84556556,0.0,248.82,2020
84612952,0.0,4405.73,2020
84627313,0.0,267.86,2020
84687928,0.0,485.0,2020
84698512,0.0,15238.060000000001,2020
84701610,0.0,1511.53,2020
84718068,0.0,9603.61,2020
84728616,0.0,365.93,2020
84730513,0.0,6170.0,2020
84733016,0.0,8509.29,2020
84745510,2100.0,0.0,2020
84890928,11344.28,2142.72,2020
84905658,0.0,9587.0,2020
84906212,0.0,1613.0,2020
85045512,0.0,859.0,2020
85055712,0.0,1000.92,2020
85090852,0.0,3020.0,2020
85106511,0.0,442.0,2020
85119214,0.0,1084.04,2020
85172328,0.0,249.18,2020
85253212,0.0,1016.0,2020
85253956,0.0,3655.6,2020
85289756,0.0,99673.23,2020
85292412,2770.89,0.0,2020
85314017,0.0,1429.35,2020
85398350,4039.9900000000002,0.0,2020
85423150,0.0,4697.15,2020
85455257,0.0,1112.06,2020
85461613,0.0,302.28,2020
85482114,0.0,8493.0,2020
85499114,0.0,4343.0,2020
85526510,0.0,1305.98,2020
85544128,1484.86,0.0,2020
85678515,0.0,551.94,2020
85775359,0.0,655.9200000000001,2020
85795155,0.0,532.42,2020
85877755,14623.16,0.0,2020
85931768,3993.8199999999997,0.0,2020
85967568,0.0,103.33,2020
85998617,0.0,1261.77,2020
86043254,0.0,20553.0,2020
86083914,0.0,547.76,2020
86109328,0.0,800.0,2020
86111713,2871.0,802.0,2020
86153017,0.0,595.99,2020
86195119,11488.46,0.0,2020
86238616,0.0,2485.33,2020
86392852,0.0,1376.0,2020
86398117,0.0,2694.45,2020
86416417,0.0,9859.93,2020
86423316,7982.87,8241.02,2020
86448513,0.0,16547.28,2020
86473011,0.0,1025.0,2020
86507528,0.0,1144.49,2020
86510715,0.0,2225.52,2020
86587513,0.0,877.7,2020
86608812,0.0,600.0,2020
86618117,88026.64,2919.71,2020
86634716,0.0,10588.75,2020
86661012,0.0,144.78,2020
86686112,0.0,3415.07,2020
86713314,0.0,289.14,2020
86713357,5003.0,682.0,2020
86714418,4268.0,0.0,2020
86719711,0.0,8649.119999999999,2020
86744228,0.0,14760.0,2020
86793318,0.0,2596.96,2020
86813610,3339.0,1849.69,2020
86829916,36024.0,4805.66,2020
86863855,0.0,259.29,2020
86866412,0.0,17732.84,2020
86868210,0.0,33008.85,2020
86878615,0.0,1052.53,2020
86999110,0.0,1768.0,2020
87032655,0.0,3419.08,2020
87034119,0.0,2356.46,2020
87035816,57507.33,75762.55,2020
87098311,0.0,1662.61,2020
87100111,0.0,8596.0,2020
87120252,0.0,2721.0,2020
87145913,0.0,20432.32,2020
87224058,1451.0,0.0,2020
87244156,0.0,650.38,2020
87286053,0.0,907.5,2020
87413268,3313.43,0.0,2020
87527859,0.0,2476.68,2020
87540456,0.0,990.38,2020
87610454,0.0,2892.89,2020
87870758,21870.21,2161.0099999999998,2020
88007328,19796.42,0.0,2020
88059913,8450.0,0.0,2020
88066510,0.0,451.77,2020
88134451,0.0,3473.76,2020
88193857,0.0,61682.38,2020
88241150,0.0,8026.280000000001,2020
88247019,0.0,286.0,2020
88266218,0.0,8063.0,2020
88314328,0.0,639.0,2020
88317815,0.0,142.0,2020
88378113,0.0,328.76,2020
88452518,0.0,2362.0,2020
88472519,1904.44,16121.039999999999,2020
88501268,0.0,1167.77,2020
88511212,0.0,2660.21,2020
88580117,0.0,1373.0,2020
88618114,0.0,713.0,2020
88625056,0.0,5131.93,2020
88671910,0.0,193.14,2020
88680928,0.0,10718.58,2020
88697111,0.0,1717.59,2020
88711912,396.63,2485.7400000000002,2020
88733428,0.0,7786.75,2020
88819519,0.0,1564.03,2020
88847210,0.0,1204.23,2020
88847415,5272.48,0.0,2020
88851412,38527.73,6190.83,2020
88897919,0.0,2269.59,2020
88962028,0.0,15160.1,2020
88996852,0.0,2261.76,2020
89186811,0.0,4000.2,2020
89191718,0.0,1404.07,2020
89212928,20307.76,52578.479999999996,2020
89238811,0.0,36891.049999999996,2020
89256216,18549.0,0.0,2020
89282616,0.0,135.0,2020
89508215,0.0,7914.0,2020
89649617,4484.8,2262.46,2020
89700914,0.0,1826.59,2020
89774616,48214.4,5246.9,2020
89849217,0.0,9476.460000000001,2020
89979854,0.0,18336.77,2020
90908057,0.0,9413.08,2020
90908154,0.0,6552.59,2020
90924451,0.0,6482.55,2020
91097559,0.0,161.68,2020
91229668,2300.0,480.05,2020
91237156,0.0,3950.0,2020
91247259,5494.23,4711.26,2020
91654458,0.0,4389.8,2020
91711753,0.0,2173.0,2020
91809958,0.0,7020.12,2020
92034259,0.0,2003.18,2020
92163768,0.0,12261.77,2020
92216152,0.0,9895.78,2020
92255956,14100.0,0.0,2020
92296555,0.0,7447.610000000001,2020
92296652,0.0,903.74,2020
92429652,0.0,2977.3799999999997,2020
92453359,0.0,7520.0,2020
92461955,0.0,662.48,2020
92490068,0.0,4630.0599999999995,2020
92563952,0.0,1572.0,2020
92591468,57693.18,47844.75,2020
92706559,9769.0,7560.97,2020
92745457,0.0,4347.26,2020
92758958,0.0,21827.63,2020
92781453,0.0,16099.23,2020
92782255,0.0,317.17,2020
92861554,15894.35,0.0,2020
92941558,0.0,730.69,2020
92951251,0.0,53286.48,2020
93085655,0.0,18798.42,2020
93146751,0.0,830.15,2020
93210654,0.0,453.61,2020
93463951,0.0,1952.23,2020
93507568,0.0,1992.55,2020
93533968,0.0,11029.56,2020
93612051,3640.0,0.0,2020
93619757,20197.11,5776.55,2020
93679768,2240.1,16469.58,2020
93684168,736.02,1102.79,2020
93717058,0.0,4039.66,2020
93821556,0.0,11905.630000000001,2020
93902556,0.0,565.89,2020
93952251,0.0,2108.0,2020
94143357,0.0,161.32,2020
94379059,0.0,3782.4,2020
94399858,0.0,8109.84,2020
94659957,0.0,1811.4,2020
95247059,0.0,317.5,2020
95702856,0.0,954.77,2020
95723152,114765.39,51412.92,2020
95756352,0.0,7762.990000000001,2020
95948952,0.0,584.42,2020
95984851,0.0,2303.87,2020
95984959,8453.42,2659.29,2020
95996159,8295.53,3050.41,2020
96005059,0.0,14279.6,2020
96327153,0.0,47.08,2020
96865058,0.0,200.39999999999998,2020
97059357,0.0,596.88,2020
97063052,0.0,275.53,2020
97329451,0.0,13108.5,2020
97530750,0.0,1546.81,2020
97568057,0.0,753.89,2020
97583153,0.0,846.36,2020
97762651,0.0,1939.64,2020
97766258,0.0,93.89,2020
97865558,0.0,16458.0,2020
97925151,0.0,2492.61,2020
97932255,0.0,4589.13,2020
97936153,10949.31,11065.51,2020
97987157,0.0,9085.07,2020
98129154,0.0,199.04,2020
98290451,0.0,360.0,2020
98333053,0.0,448.34,2020
98459456,37110.0,0.0,2020
98464654,0.0,12340.83,2020
98487956,0.0,4018.0,2020
98528458,3059.0,0.0,2020
98678050,0.0,83.26,2020
99004754,4305.0,0.0,2020
99011459,9647.22,2117.09,2020
99014857,0.0,1986.35,2020
99028068,0.0,879.51,2020
99046953,8500.0,6628.0,2020
99087757,2222.88,2513.05,2020
99114754,0.0,732.92,2020
99528850,0.0,79.14,2020
99643455,0.0,13460.24,2020
99722355,0.0,624.79,2020
99786353,0.0,24889.0,2020
99942150,0.0,665.7,2020
10001528,0.0,59455.0,2021
10007321,0.0,5926.9,2021
10007992,57481.48,0.0,2021
