OriginalPesticideRowID,companyname,companyregistrationnumber,streetname,streetbuildingidentifier,flooridentifier,postcodeidentifier,city,acreagesize,acreageunit,name,code,pesticidename,pesticideregistrationnumber,dosagequantity,dosageunit,nopesticides,TotalMarkerArea,Difference_PesticideArea_MarkerArea,Percentage_Difference_Marker,TotalGKEAArea,Difference_PesticideArea_GKEAArea,Percentage_Difference_GKEA
211942,,35872612,Teglværksvej,10,nan,4230,Skælskør,2.79,2,Rødsvingelfrø,108,,18-670,6.975,4,0,2.11,0.6800000000000002,32.227488151658775,,,
211952,,35872612,Teglværksvej,10,nan,4230,Skælskør,2.79,2,Rødsvingelfrø,108,,64-45,0.279,4,0,2.11,0.6800000000000002,32.227488151658775,,,
5515,,10583179,Skørringevej,1,nan,4850,Stubbekøbing,6.14,2,Majs til modenhed,5,,756-7,13.6901,4,0,5.46,0.6799999999999997,12.454212454212449,,,
116615,,21511072,Korsholmvej,10,nan,9574,Bælum,25.0,2,Vårbyg,1,,64-88,12.5,4,0,24.32,0.6799999999999997,2.796052631578946,,,
116622,,21511072,Korsholmvej,10,nan,9574,Bælum,25.0,2,Vårbyg,1,,18-416,1.35,4,0,24.32,0.6799999999999997,2.796052631578946,,,
130895,,25661443,Toldgårdsvej,14,nan,6771,Gredstedbro,5.71,2,Vårbyg,1,,347-36,0.057,2,0,5.03,0.6799999999999997,13.518886679920472,,,
130896,,25661443,Toldgårdsvej,14,nan,6771,Gredstedbro,5.71,2,Vårbyg,1,,64-68,2.855,4,0,5.03,0.6799999999999997,13.518886679920472,,,
173798,,30098005,Fåborgvej,93,nan,6818,Årre,17.6,2,Vårbyg,1,,357-14,31.68,4,0,16.92,0.6799999999999997,4.018912529550826,,,
173803,,30098005,Fåborgvej,93,nan,6818,Årre,17.6,2,Vårbyg,1,,19-179,17.6,4,0,16.92,0.6799999999999997,4.018912529550826,,,
189403,,32075339,Christiansfeldvej,13,nan,6070,Christiansfeld,15.17,2,Vårhavre,3,,64-68,7.585,4,0,14.49,0.6799999999999997,4.6928916494133865,,,
189406,,32075339,Christiansfeldvej,13,nan,6070,Christiansfeld,15.17,2,Vårhavre,3,,11-73,0.076,2,0,14.49,0.6799999999999997,4.6928916494133865,,,
261992,,42951684,Hjortholmvej,59,nan,9530,Støvring,3.34,2,Æbler,528,,318-187,6.0,2,0,2.66,0.6799999999999997,25.563909774436077,,,
308388,,88207114,Redsøvej,9,nan,9500,Hobro,13.75,2,Vinterraps,22,,396-82,2.75,4,0,13.07,0.6799999999999997,5.202754399387909,,,
308392,,88207114,Redsøvej,9,nan,9500,Hobro,13.75,2,Vinterraps,22,,64-136,0.962,2,0,13.07,0.6799999999999997,5.202754399387909,,,
308394,,88207114,Redsøvej,9,nan,9500,Hobro,13.75,2,Vinterraps,22,,19-228,9.6,4,0,13.07,0.6799999999999997,5.202754399387909,,,
308397,,88207114,Redsøvej,9,nan,9500,Hobro,13.75,2,Vinterraps,22,,19-93,7.2,4,0,13.07,0.6799999999999997,5.202754399387909,,,
308402,,88207114,Redsøvej,9,nan,9500,Hobro,13.75,2,Vinterraps,22,,357-4,13.8,4,0,13.07,0.6799999999999997,5.202754399387909,,,
308407,,88207114,Redsøvej,9,nan,9500,Hobro,13.75,2,Vinterraps,22,,64-91,3.4,4,0,13.07,0.6799999999999997,5.202754399387909,,,
308414,,88207114,Redsøvej,9,nan,9500,Hobro,13.75,2,Vinterraps,22,,396-12,27.5,4,0,13.07,0.6799999999999997,5.202754399387909,,,
308417,,88207114,Redsøvej,9,nan,9500,Hobro,13.75,2,Vinterraps,22,,64-72,9.7,4,0,13.07,0.6799999999999997,5.202754399387909,,,
308418,,88207114,Redsøvej,9,nan,9500,Hobro,13.75,2,Vinterraps,22,,396-77,11.0,2,0,13.07,0.6799999999999997,5.202754399387909,,,
273505,,52934052,Tryggevældevej,8,nan,4652,Hårlev,18.29,2,Vårbyg,1,,18-667,2.7435,4,0,17.61,0.6799999999999997,3.86144236229415,,,
273506,,52934052,Tryggevældevej,8,nan,4652,Hårlev,18.29,2,Vårbyg,1,,347-5,9.145,4,0,17.61,0.6799999999999997,3.86144236229415,,,
273508,,52934052,Tryggevældevej,8,nan,4652,Hårlev,18.29,2,Vårbyg,1,,396-77,2.7435,2,0,17.61,0.6799999999999997,3.86144236229415,,,
273511,,52934052,Tryggevældevej,8,nan,4652,Hårlev,18.29,2,Vårbyg,1,,19-184,2.7435,4,0,17.61,0.6799999999999997,3.86144236229415,,,
273512,,52934052,Tryggevældevej,8,nan,4652,Hårlev,18.29,2,Vårbyg,1,,11-65,0.2744,2,0,17.61,0.6799999999999997,3.86144236229415,,,
273516,,52934052,Tryggevældevej,8,nan,4652,Hårlev,18.29,2,Vårbyg,1,,64-88,9.145,4,0,17.61,0.6799999999999997,3.86144236229415,,,
285189,,70219018,Lille Dallvej,50A,nan,9230,Svenstrup J,29.06,2,Vårbyg,1,,19-184,5.812,4,0,28.38,0.6799999999999997,2.3960535588442555,,,
285190,,70219018,Lille Dallvej,50A,nan,9230,Svenstrup J,29.06,2,Vårbyg,1,,18-597,8.718,4,0,28.38,0.6799999999999997,2.3960535588442555,,,
285194,,70219018,Lille Dallvej,50A,nan,9230,Svenstrup J,29.06,2,Vårbyg,1,,64-68,11.624,4,0,28.38,0.6799999999999997,2.3960535588442555,,,
285196,,70219018,Lille Dallvej,50A,nan,9230,Svenstrup J,29.06,2,Vårbyg,1,,11-69,0.1453,2,0,28.38,0.6799999999999997,2.3960535588442555,,,
213767,,36209526,Lødderupvang,8,nan,7900,Nykøbing M,1.33,2,Vårbyg,1,,18-473,0.266,4,0,0.66,0.67,101.51515151515152,,,
213771,,36209526,Lødderupvang,8,nan,7900,Nykøbing M,1.33,2,Vårbyg,1,,64-82,0.266,4,0,0.66,0.67,101.51515151515152,,,
213774,,36209526,Lødderupvang,8,nan,7900,Nykøbing M,1.33,2,Vårbyg,1,,347-36,0.0106,2,0,0.66,0.67,101.51515151515152,,,
213775,,36209526,Lødderupvang,8,nan,7900,Nykøbing M,1.33,2,Vårbyg,1,,396-77,0.266,2,0,0.66,0.67,101.51515151515152,,,
22604,,12416709,Ballevej,10,nan,7790,Thyholm,2.94,2,Vårbyg,1,,347-35,0.0235,2,0,2.27,0.6699999999999999,29.51541850220264,,,
22609,,12416709,Ballevej,10,nan,7790,Thyholm,2.94,2,Vårbyg,1,,64-68,0.645,4,0,2.27,0.6699999999999999,29.51541850220264,,,
204277,,34567069,Sennelsvej,156,nan,7700,Thisted,11.0,2,Vinterraps,22,,396-12,5.0,4,0,10.33,0.6699999999999999,6.485963213939979,,,
181179,,30968980,Kastvråvej,5A,nan,6560,Sommersted,12.17,2,Vinterhvede,11,,1-211,15.821,4,0,11.5,0.6699999999999999,5.826086956521738,,,
181182,,30968980,Kastvråvej,5A,nan,6560,Sommersted,12.17,2,Vinterhvede,11,,396-77,1.217,2,0,11.5,0.6699999999999999,5.826086956521738,,,
181183,,30968980,Kastvråvej,5A,nan,6560,Sommersted,12.17,2,Vinterhvede,11,,64-78,3.651,4,0,11.5,0.6699999999999999,5.826086956521738,,,
181185,,30968980,Kastvråvej,5A,nan,6560,Sommersted,12.17,2,Vinterhvede,11,,396-26,1.217,4,0,11.5,0.6699999999999999,5.826086956521738,,,
181189,,30968980,Kastvråvej,5A,nan,6560,Sommersted,12.17,2,Vinterhvede,11,,19-240,8.519,4,0,11.5,0.6699999999999999,5.826086956521738,,,
181195,,30968980,Kastvråvej,5A,nan,6560,Sommersted,12.17,2,Vinterhvede,11,,11-70,0.1217,2,0,11.5,0.6699999999999999,5.826086956521738,,,
181196,,30968980,Kastvråvej,5A,nan,6560,Sommersted,12.17,2,Vinterhvede,11,,18-667,5.0,4,0,11.5,0.6699999999999999,5.826086956521738,,,
35848,,13358648,Mindelundvej,8,nan,7400,Herning,14.0,2,Vårbyg,1,,756-9,35.0,4,0,13.330000000000002,0.6699999999999982,5.02625656414102,,,
201301,,34171564,Gl. Landevej,60,nan,6051,Almind,22.9,2,Ærter,30,,19-109,5.725,4,0,22.23,0.6699999999999982,3.0139451192082687,,,
201305,,34171564,Gl. Landevej,60,nan,6051,Almind,22.9,2,Ærter,30,,1-172,5.725,4,0,22.23,0.6699999999999982,3.0139451192082687,,,
201310,,34171564,Gl. Landevej,60,nan,6051,Almind,22.9,2,Ærter,30,,18-417,34.35,4,0,22.23,0.6699999999999982,3.0139451192082687,,,
201314,,34171564,Gl. Landevej,60,nan,6051,Almind,22.9,2,Ærter,30,,19-151,11.45,2,0,22.23,0.6699999999999982,3.0139451192082687,,,
201322,,34171564,Gl. Landevej,60,nan,6051,Almind,22.9,2,Ærter,30,,19-179,11.45,4,0,22.23,0.6699999999999982,3.0139451192082687,,,
201324,,34171564,Gl. Landevej,60,nan,6051,Almind,22.9,2,Ærter,30,,396-77,9.16,2,0,22.23,0.6699999999999982,3.0139451192082687,,,
201326,,34171564,Gl. Landevej,60,nan,6051,Almind,22.9,2,Ærter,30,,396-78,5.725,2,0,22.23,0.6699999999999982,3.0139451192082687,,,
201329,,34171564,Gl. Landevej,60,nan,6051,Almind,22.9,2,Ærter,30,,756-2,22.9,4,0,22.23,0.6699999999999982,3.0139451192082687,,,
32601,,13194149,Brunhøjvej,6,nan,3670,Veksø Sjælland,8.22,2,"Kartofler, spise- (pakkeri, vejsalg)",152,,64-128,1.35,4,0,7.56,0.660000000000001,8.730158730158744,,,
32602,,13194149,Brunhøjvej,6,nan,3670,Veksø Sjælland,8.22,2,"Kartofler, spise- (pakkeri, vejsalg)",152,,1-195,5.754,4,0,7.56,0.660000000000001,8.730158730158744,,,
32605,,13194149,Brunhøjvej,6,nan,3670,Veksø Sjælland,8.22,2,"Kartofler, spise- (pakkeri, vejsalg)",152,,11-35,7.266,4,0,7.56,0.660000000000001,8.730158730158744,,,
32613,,13194149,Brunhøjvej,6,nan,3670,Veksø Sjælland,8.22,2,"Kartofler, spise- (pakkeri, vejsalg)",152,,421-2,0.822,4,0,7.56,0.660000000000001,8.730158730158744,,,
32619,,13194149,Brunhøjvej,6,nan,3670,Veksø Sjælland,8.22,2,"Kartofler, spise- (pakkeri, vejsalg)",152,,727-2,16.44,4,0,7.56,0.660000000000001,8.730158730158744,,,
32621,,13194149,Brunhøjvej,6,nan,3670,Veksø Sjælland,8.22,2,"Kartofler, spise- (pakkeri, vejsalg)",152,,1-194,5.0964,4,0,7.56,0.660000000000001,8.730158730158744,,,
32624,,13194149,Brunhøjvej,6,nan,3670,Veksø Sjælland,8.22,2,"Kartofler, spise- (pakkeri, vejsalg)",152,,632-4,0.75,2,0,7.56,0.660000000000001,8.730158730158744,,,
32625,,13194149,Brunhøjvej,6,nan,3670,Veksø Sjælland,8.22,2,"Kartofler, spise- (pakkeri, vejsalg)",152,,361-15,6.0,4,0,7.56,0.660000000000001,8.730158730158744,,,
32629,,13194149,Brunhøjvej,6,nan,3670,Veksø Sjælland,8.22,2,"Kartofler, spise- (pakkeri, vejsalg)",152,,18-417,12.33,4,0,7.56,0.660000000000001,8.730158730158744,,,
121891,,24271218,Møllebakkevej,180,nan,9800,Hjørring,21.77,2,Vårhavre,3,,18-597,10.81,4,0,21.11,0.6600000000000001,3.1264803410705833,,,
121892,,24271218,Møllebakkevej,180,nan,9800,Hjørring,21.77,2,Vårhavre,3,,64-70,12.972,4,0,21.11,0.6600000000000001,3.1264803410705833,,,
139993,,26415632,Snekkerupvej,25,nan,4200,Slagelse,30.14,2,Vinterhvede,11,,396-82,3.014,4,0,29.48,0.6600000000000001,2.2388059701492544,,,
139994,,26415632,Snekkerupvej,25,nan,4200,Slagelse,30.14,2,Vinterhvede,11,,613-3,24.0,4,0,29.48,0.6600000000000001,2.2388059701492544,,,
139999,,26415632,Snekkerupvej,25,nan,4200,Slagelse,30.14,2,Vinterhvede,11,,19-240,15.07,4,0,29.48,0.6600000000000001,2.2388059701492544,,,
140007,,26415632,Snekkerupvej,25,nan,4200,Slagelse,30.14,2,Vinterhvede,11,,18-505,9.048,4,0,29.48,0.6600000000000001,2.2388059701492544,,,
140010,,26415632,Snekkerupvej,25,nan,4200,Slagelse,30.14,2,Vinterhvede,11,,64-69,5.4603,2,0,29.48,0.6600000000000001,2.2388059701492544,,,
140011,,26415632,Snekkerupvej,25,nan,4200,Slagelse,30.14,2,Vinterhvede,11,,396-77,3.3384,2,0,29.48,0.6600000000000001,2.2388059701492544,,,
140013,,26415632,Snekkerupvej,25,nan,4200,Slagelse,30.14,2,Vinterhvede,11,,18-631,12.0,4,0,29.48,0.6600000000000001,2.2388059701492544,,,
140018,,26415632,Snekkerupvej,25,nan,4200,Slagelse,30.14,2,Vinterhvede,11,,347-57,6.028,4,0,29.48,0.6600000000000001,2.2388059701492544,,,
140021,,26415632,Snekkerupvej,25,nan,4200,Slagelse,30.14,2,Vinterhvede,11,,357-3,30.14,4,0,29.48,0.6600000000000001,2.2388059701492544,,,
268951,,45532852,Brødløsvej,38,nan,9440,Aabybro,6.12,2,Vårhavre,3,,64-70,2.7,4,0,5.46,0.6600000000000001,12.087912087912091,,,
288931,,73522056,Rødbylundvej,6,nan,4682,Tureby,31.81,2,Vårbyg,1,,19-184,4.7715,4,0,31.159999999999997,0.6500000000000021,2.086007702182292,,,
288933,,73522056,Rødbylundvej,6,nan,4682,Tureby,31.81,2,Vårbyg,1,,347-57,4.7715,4,0,31.159999999999997,0.6500000000000021,2.086007702182292,,,
288934,,73522056,Rødbylundvej,6,nan,4682,Tureby,31.81,2,Vårbyg,1,,347-36,0.15905,2,0,31.159999999999997,0.6500000000000021,2.086007702182292,,,
138212,,26285607,Gørlev Landevej,16,nan,4270,Høng,7.0,2,Vinterbyg,10,,18-631,0.7,4,0,6.35,0.6500000000000004,10.236220472440952,,,
138214,,26285607,Gørlev Landevej,16,nan,4270,Høng,7.0,2,Vinterbyg,10,,18-597,2.8,4,0,6.35,0.6500000000000004,10.236220472440952,,,
138222,,26285607,Gørlev Landevej,16,nan,4270,Høng,7.0,2,Vinterbyg,10,,1-211,5.6,4,0,6.35,0.6500000000000004,10.236220472440952,,,
138223,,26285607,Gørlev Landevej,16,nan,4270,Høng,7.0,2,Vinterbyg,10,,64-88,4.7,4,0,6.35,0.6500000000000004,10.236220472440952,,,
138234,,26285607,Gørlev Landevej,16,nan,4270,Høng,7.0,2,Vinterbyg,10,,19-184,1.75,4,0,6.35,0.6500000000000004,10.236220472440952,,,
138240,,26285607,Gørlev Landevej,16,nan,4270,Høng,7.0,2,Vinterbyg,10,,396-82,0.7,4,0,6.35,0.6500000000000004,10.236220472440952,,,
138242,,26285607,Gørlev Landevej,16,nan,4270,Høng,7.0,2,Vinterbyg,10,,18-578,1.05,4,0,6.35,0.6500000000000004,10.236220472440952,,,
200474,,34026483,Enegårdsvej,1,nan,8444,Balle,8.32,2,Vinterraps,22,,64-72,6.656,4,0,7.67,0.6500000000000004,8.474576271186447,,,
200481,,34026483,Enegårdsvej,1,nan,8444,Balle,8.32,2,Vinterraps,22,,64-91,2.912,4,0,7.67,0.6500000000000004,8.474576271186447,,,
200482,,34026483,Enegårdsvej,1,nan,8444,Balle,8.32,2,Vinterraps,22,,396-12,3.328,4,0,7.67,0.6500000000000004,8.474576271186447,,,
200496,,34026483,Enegårdsvej,1,nan,8444,Balle,8.32,2,Vinterraps,22,,18-597,4.16,4,0,7.67,0.6500000000000004,8.474576271186447,,,
183933,,31327121,Bispelunden,1,nan,6534,Agerskov,8.06,2,Grønkorn af vårbyg,701,,48-47,13.38,2,0,7.41,0.6500000000000004,8.771929824561408,,,
278044,,62147113,Skovgårdsvej,2,nan,4171,Glumsø,3.83,2,Vårbyg,1,,1-172,1.149,4,0,3.1799999999999997,0.6500000000000004,20.440251572327057,,,
278046,,62147113,Skovgårdsvej,2,nan,4171,Glumsø,3.83,2,Vårbyg,1,,19-184,1.149,4,0,3.1799999999999997,0.6500000000000004,20.440251572327057,,,
278051,,62147113,Skovgårdsvej,2,nan,4171,Glumsø,3.83,2,Vårbyg,1,,18-569,0.268,4,0,3.1799999999999997,0.6500000000000004,20.440251572327057,,,
50850,,14734686,Mågevej,11,nan,8641,Sorring,2.9,2,Græs uden kløvergræs (omdrift),263,,357-16,11.6,4,0,2.25,0.6499999999999999,28.888888888888886,,,
311576,,94415659,Smutvejen,10,nan,4200,Slagelse,31.54,2,Vårbyg,1,,756-8,20.542,4,0,30.89,0.6499999999999986,2.1042408546455116,,,
311579,,94415659,Smutvejen,10,nan,4200,Slagelse,31.54,2,Vårbyg,1,,18-416,1.577,4,0,30.89,0.6499999999999986,2.1042408546455116,,,
311581,,94415659,Smutvejen,10,nan,4200,Slagelse,31.54,2,Vårbyg,1,,18-597,9.462,4,0,30.89,0.6499999999999986,2.1042408546455116,,,
311584,,94415659,Smutvejen,10,nan,4200,Slagelse,31.54,2,Vårbyg,1,,19-184,6.308,4,0,30.89,0.6499999999999986,2.1042408546455116,,,
311588,,94415659,Smutvejen,10,nan,4200,Slagelse,31.54,2,Vårbyg,1,,11-69,0.158,2,0,30.89,0.6499999999999986,2.1042408546455116,,,
311593,,94415659,Smutvejen,10,nan,4200,Slagelse,31.54,2,Vårbyg,1,,64-87,6.308,4,0,30.89,0.6499999999999986,2.1042408546455116,,,
311594,,94415659,Smutvejen,10,nan,4200,Slagelse,31.54,2,Vårbyg,1,,396-77,4.731,2,0,30.89,0.6499999999999986,2.1042408546455116,,,
311598,,94415659,Smutvejen,10,nan,4200,Slagelse,31.54,2,Vårbyg,1,,18-414,4.731,4,0,30.89,0.6499999999999986,2.1042408546455116,,,
22459,,12406045,Borrebyvej,41,nan,4230,Skælskør,6.68,2,Majs til modenhed,5,,1-224,0.7998,2,0,6.04,0.6399999999999997,10.596026490066219,,,
22486,,12406045,Borrebyvej,41,nan,4230,Skælskør,6.68,2,Majs til modenhed,5,,18-442,0.55,2,0,6.04,0.6399999999999997,10.596026490066219,,,
45607,,14224475,Sletten,15,nan,8981,Spentrup,6.9,2,Vinterraps,22,,19-93,9.936,4,0,6.27,0.6300000000000008,10.047846889952167,,,
45608,,14224475,Sletten,15,nan,8981,Spentrup,6.9,2,Vinterraps,22,,64-91,3.45,4,0,6.27,0.6300000000000008,10.047846889952167,,,
45610,,14224475,Sletten,15,nan,8981,Spentrup,6.9,2,Vinterraps,22,,18-597,3.45,4,0,6.27,0.6300000000000008,10.047846889952167,,,
28781,,13013373,Vilstedvej,194,nan,9670,Løgstør,17.7,2,Vinterhybridrug,15,,18-564,8.85,4,0,17.07,0.629999999999999,3.6906854130052666,,,
28783,,13013373,Vilstedvej,194,nan,9670,Løgstør,17.7,2,Vinterhybridrug,15,,347-16,17.7,4,0,17.07,0.629999999999999,3.6906854130052666,,,
28789,,13013373,Vilstedvej,194,nan,9670,Løgstør,17.7,2,Vinterhybridrug,15,,18-416,1.239,4,0,17.07,0.629999999999999,3.6906854130052666,,,
28796,,13013373,Vilstedvej,194,nan,9670,Løgstør,17.7,2,Vinterhybridrug,15,,1-211,17.7,4,0,17.07,0.629999999999999,3.6906854130052666,,,
138388,,26295319,Estruplundvej,74A,nan,8950,Ørsted,20.0,2,Vårbyg,1,,64-70,0.25,4,0,19.37,0.629999999999999,3.252452245740831,,,
138391,,26295319,Estruplundvej,74A,nan,8950,Ørsted,20.0,2,Vårbyg,1,,64-87,0.15,4,0,19.37,0.629999999999999,3.252452245740831,,,
138396,,26295319,Estruplundvej,74A,nan,8950,Ørsted,20.0,2,Vårbyg,1,,11-65,0.005,2,0,19.37,0.629999999999999,3.252452245740831,,,
291548,,75040512,Grønfeld Bygade,6,nan,8400,Ebeltoft,13.7,2,Vinterhvede,11,,18-564,0.4,4,0,13.07,0.629999999999999,4.8201989288446745,,,
291549,,75040512,Grønfeld Bygade,6,nan,8400,Ebeltoft,13.7,2,Vinterhvede,11,,396-26,0.05,4,0,13.07,0.629999999999999,4.8201989288446745,,,
291551,,75040512,Grønfeld Bygade,6,nan,8400,Ebeltoft,13.7,2,Vinterhvede,11,,64-69,0.12,2,0,13.07,0.629999999999999,4.8201989288446745,,,
74818,,17516086,Troldhøjvej,15,nan,8722,Hedensted,15.0,2,Vårbyg,1,,19-240,3.7,4,0,14.379999999999999,0.620000000000001,4.311543810848407,,,
74821,,17516086,Troldhøjvej,15,nan,8722,Hedensted,15.0,2,Vårbyg,1,,396-82,2.2,4,0,14.379999999999999,0.620000000000001,4.311543810848407,,,
74822,,17516086,Troldhøjvej,15,nan,8722,Hedensted,15.0,2,Vårbyg,1,,64-68,6.5,4,0,14.379999999999999,0.620000000000001,4.311543810848407,,,
74823,,17516086,Troldhøjvej,15,nan,8722,Hedensted,15.0,2,Vårbyg,1,,756-9,23.0,4,0,14.379999999999999,0.620000000000001,4.311543810848407,,,
74826,,17516086,Troldhøjvej,15,nan,8722,Hedensted,15.0,2,Vårbyg,1,,650-46,10.0,4,0,14.379999999999999,0.620000000000001,4.311543810848407,,,
74827,,17516086,Troldhøjvej,15,nan,8722,Hedensted,15.0,2,Vårbyg,1,,347-36,0.03,2,0,14.379999999999999,0.620000000000001,4.311543810848407,,,
74829,,17516086,Troldhøjvej,15,nan,8722,Hedensted,15.0,2,Vårbyg,1,,18-597,3.7,4,0,14.379999999999999,0.620000000000001,4.311543810848407,,,
165347,,28911750,Vesterhåbsvej,6,nan,8700,Horsens,17.3,2,Vårbyg,1,,756-7,5.062,4,0,16.68,0.620000000000001,3.7170263788968887,,,
165349,,28911750,Vesterhåbsvej,6,nan,8700,Horsens,17.3,2,Vårbyg,1,,396-78,1.0,2,0,16.68,0.620000000000001,3.7170263788968887,,,
165351,,28911750,Vesterhåbsvej,6,nan,8700,Horsens,17.3,2,Vårbyg,1,,347-57,2.595,4,0,16.68,0.620000000000001,3.7170263788968887,,,
165358,,28911750,Vesterhåbsvej,6,nan,8700,Horsens,17.3,2,Vårbyg,1,,64-68,6.055,4,0,16.68,0.620000000000001,3.7170263788968887,,,
165359,,28911750,Vesterhåbsvej,6,nan,8700,Horsens,17.3,2,Vårbyg,1,,396-77,2.0,2,0,16.68,0.620000000000001,3.7170263788968887,,,
165361,,28911750,Vesterhåbsvej,6,nan,8700,Horsens,17.3,2,Vårbyg,1,,347-36,0.086,2,0,16.68,0.620000000000001,3.7170263788968887,,,
165362,,28911750,Vesterhåbsvej,6,nan,8700,Horsens,17.3,2,Vårbyg,1,,357-4,30.24,4,0,16.68,0.620000000000001,3.7170263788968887,,,
167679,,29233942,Biltris Gade,18,nan,4070,Kirke Hyllinge,2.5,2,Vårbyg,1,,64-82,0.6,4,0,1.88,0.6200000000000001,32.97872340425533,,,
167681,,29233942,Biltris Gade,18,nan,4070,Kirke Hyllinge,2.5,2,Vårbyg,1,,18-493,0.2,4,0,1.88,0.6200000000000001,32.97872340425533,,,
167686,,29233942,Biltris Gade,18,nan,4070,Kirke Hyllinge,2.5,2,Vårbyg,1,,396-82,0.25,4,0,1.88,0.6200000000000001,32.97872340425533,,,
167688,,29233942,Biltris Gade,18,nan,4070,Kirke Hyllinge,2.5,2,Vårbyg,1,,570-1,0.3,4,0,1.88,0.6200000000000001,32.97872340425533,,,
167689,,29233942,Biltris Gade,18,nan,4070,Kirke Hyllinge,2.5,2,Vårbyg,1,,18-416,0.15,4,0,1.88,0.6200000000000001,32.97872340425533,,,
218055,,36833653,Fremmelev,27,nan,5450,Otterup,11.68,2,Vårhavre,3,,48-43,50.0,4,0,11.06,0.6199999999999992,5.6057866184448395,,,
218058,,36833653,Fremmelev,27,nan,5450,Otterup,11.68,2,Vårhavre,3,,18-667,5.0,4,0,11.06,0.6199999999999992,5.6057866184448395,,,
218060,,36833653,Fremmelev,27,nan,5450,Otterup,11.68,2,Vårhavre,3,,396-77,1.9,2,0,11.06,0.6199999999999992,5.6057866184448395,,,
218061,,36833653,Fremmelev,27,nan,5450,Otterup,11.68,2,Vårhavre,3,,64-70,7.0,4,0,11.06,0.6199999999999992,5.6057866184448395,,,
253997,,41746718,Nørre Hvamvej,10,nan,7500,Holstebro,8.28,2,Vinterraps,22,,396-12,4.14,4,0,7.66,0.6199999999999992,8.093994778067874,,,
253998,,41746718,Nørre Hvamvej,10,nan,7500,Holstebro,8.28,2,Vinterraps,22,,18-597,0.828,4,0,7.66,0.6199999999999992,8.093994778067874,,,
253999,,41746718,Nørre Hvamvej,10,nan,7500,Holstebro,8.28,2,Vinterraps,22,,64-91,3.0,4,0,7.66,0.6199999999999992,8.093994778067874,,,
254003,,41746718,Nørre Hvamvej,10,nan,7500,Holstebro,8.28,2,Vinterraps,22,,19-228,4.14,4,0,7.66,0.6199999999999992,8.093994778067874,,,
287203,,72248619,Terkelsvej,37,nan,9870,Sindal,10.04,2,Vinterhvede,11,,64-70,5.02,4,0,9.42,0.6199999999999992,6.581740976645427,,,
287204,,72248619,Terkelsvej,37,nan,9870,Sindal,10.04,2,Vinterhvede,11,,18-564,5.02,4,0,9.42,0.6199999999999992,6.581740976645427,,,
120995,,21984949,Ørnevænget,39,nan,8330,Beder,3.5,2,"Grøntsager, blandinger",450,,364-59,20.0,2,0,2.8899999999999997,0.6100000000000003,21.107266435986173,,,
144833,,26720443,Svishavevej,61,nan,5330,Munkebo,3.0,2,Pærer,529,,18-414,0.75,4,0,2.3899999999999997,0.6100000000000003,25.52301255230127,,,
181678,,31093090,Søndermarksvej,4,nan,8970,Havndal,5.53,2,Vinterhybridrug,15,,613-3,7.99,4,0,4.92,0.6100000000000003,12.398373983739845,,,
261989,,42951684,Hjortholmvej,59,nan,9530,Støvring,1.16,2,Pærer,529,,19-159,1.24,4,0,0.55,0.6099999999999999,110.90909090909086,,,
261991,,42951684,Hjortholmvej,59,nan,9530,Støvring,1.16,2,Pærer,529,,318-187,0.75,2,0,0.55,0.6099999999999999,110.90909090909086,,,
261993,,42951684,Hjortholmvej,59,nan,9530,Støvring,1.16,2,Pærer,529,,396-77,0.4,2,0,0.55,0.6099999999999999,110.90909090909086,,,
261997,,42951684,Hjortholmvej,59,nan,9530,Støvring,1.16,2,Pærer,529,,19-248,0.44,4,0,0.55,0.6099999999999999,110.90909090909086,,,
35591,,13352143,Stalmosevej,10,nan,7451,Sunds,8.79,2,Vårbyg,1,,48-43,18.459,4,0,8.18,0.6099999999999994,7.457212713936423,,,
223914,,37916587,Kringsholmen,7,nan,7960,Karby,17.0,2,Vinterhvede,11,,396-74,3.4,4,0,16.39,0.6099999999999994,3.7217815741305635,,,
223917,,37916587,Kringsholmen,7,nan,7960,Karby,17.0,2,Vinterhvede,11,,64-100,0.68,2,0,16.39,0.6099999999999994,3.7217815741305635,,,
223934,,37916587,Kringsholmen,7,nan,7960,Karby,17.0,2,Vinterhvede,11,,396-78,2.0,2,0,16.39,0.6099999999999994,3.7217815741305635,,,
223935,,37916587,Kringsholmen,7,nan,7960,Karby,17.0,2,Vinterhvede,11,,19-184,3.4,4,0,16.39,0.6099999999999994,3.7217815741305635,,,
223945,,37916587,Kringsholmen,7,nan,7960,Karby,17.0,2,Vinterhvede,11,,18-597,8.5,4,0,16.39,0.6099999999999994,3.7217815741305635,,,
223950,,37916587,Kringsholmen,7,nan,7960,Karby,17.0,2,Vinterhvede,11,,501-21,3.4,4,0,16.39,0.6099999999999994,3.7217815741305635,,,
223951,,37916587,Kringsholmen,7,nan,7960,Karby,17.0,2,Vinterhvede,11,,396-77,3.4,2,0,16.39,0.6099999999999994,3.7217815741305635,,,
223954,,37916587,Kringsholmen,7,nan,7960,Karby,17.0,2,Vinterhvede,11,,18-666,4.25,4,0,16.39,0.6099999999999994,3.7217815741305635,,,
223956,,37916587,Kringsholmen,7,nan,7960,Karby,17.0,2,Vinterhvede,11,,18-505,6.8,4,0,16.39,0.6099999999999994,3.7217815741305635,,,
